,Date,underlyingPrice,alphas,betas,longRun,estimatedVolatility
234,2025-01-10,236.0121917724609,0.006308928952008374,0.9640511496235601,0.013336110084660567,0.2099199585185191
235,2025-01-13,233.5708465576172,0.005827369061955066,0.9641085339862451,0.013326870634769705,0.2097441799824457
236,2025-01-14,232.4548034667969,0.0064572703072567385,0.9642735346501259,0.013312866371567856,0.20882103129775137
237,2025-01-15,237.0285491943359,0.0066985250452529,0.9641745855825833,0.013337753701599703,0.2099687046731802
238,2025-01-16,227.4525604248047,0.006836517857043699,0.9625798590676188,0.013503805530282062,0.2183941081545047
239,2025-01-17,229.1664733886719,0.007148710356849468,0.9632038946413968,0.013497802800111203,0.2177685040077244
240,2025-01-21,221.8524322509766,0.008510428016034327,0.9611204032231361,0.013595211770693503,0.22386977729984478
241,2025-01-22,223.0382385253906,0.007990437240137942,0.9615069779970754,0.01357241690937981,0.22207880448161882
242,2025-01-23,222.8688507080078,0.007106793576966796,0.9615311968192713,0.013540569213286254,0.21998257242844318
243,2025-01-24,221.991943359375,0.0071637126034814,0.9623146077620668,0.013529072287043227,0.2189492968867018
244,2025-01-27,229.0469055175781,0.008453499004948233,0.960644025062537,0.01361591004938867,0.22447489135666895
245,2025-01-28,237.4171905517578,0.010643946433701455,0.9566657981990637,0.0137301001968443,0.23412010401007358
246,2025-01-29,238.5132904052734,0.010167593900214265,0.9577609971395113,0.013712187148920647,0.23160270157544974
247,2025-01-30,236.7495422363281,0.009495604784795235,0.957759865142182,0.013684896668842018,0.229162022715138
248,2025-01-31,235.1651916503906,0.009370321072894486,0.9588857714864024,0.013677621652319064,0.22769069095421277
249,2025-02-03,227.2034301757812,0.011709388710994985,0.9563478068324803,0.01379166725116286,0.23727016500004128
250,2025-02-04,231.9765014648438,0.011103340866616625,0.9493897001389514,0.013734330311082964,0.23621238997179755
251,2025-02-05,231.6476898193359,0.009619627696117137,0.9485363005008888,0.013687435537866102,0.2315037629261377
